stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
61101,61101,ΝΕΟΠΤΟΛΕΜΟΥ,37.964929,23.7452116,http://telematics.oasa.gr/#stationInfo_61101
61102,61102,ΕΛΤΑ,37.9637175,23.7429654,http://telematics.oasa.gr/#stationInfo_61102
61104,61104,ΑΡΥΒΒΟΥ,37.9636009,23.747417,http://telematics.oasa.gr/#stationInfo_61104
61105,61105,ΥΜΗΤΤΟΥ,37.9655119,23.7475243,http://telematics.oasa.gr/#stationInfo_61105
61106,61106,ΠΡΟΦ. ΗΛΙΑΣ,37.9663019,23.7460758,http://telematics.oasa.gr/#stationInfo_61106
61108,61108,ΠΕΤΡΟΥ ΡΑΛΛΗ,37.9743533,23.7084634,http://telematics.oasa.gr/#stationInfo_61108
61109,61109,ΔΙΔΟΤΟΥ,37.9835505,23.7369407,http://telematics.oasa.gr/#stationInfo_61109
61110,61110,12η ΛΥΚΑΒΗΤΤΟΥ,37.9866778,23.7535101,http://telematics.oasa.gr/#stationInfo_61110
61115,61115,ΠΑΙΔΙΚΗ ΧΑΡΑ,37.9619779,23.7192815,http://telematics.oasa.gr/#stationInfo_61115
61116,61116,ΟΡΦΑΝΙΔΟΥ,38.0212019,23.7432091,http://telematics.oasa.gr/#stationInfo_61116
61120,61120,ΓΕΦΥΡΕΣ,37.9659396,23.7051577,http://telematics.oasa.gr/#stationInfo_61120
61121,61121,ΑΡΙΣΤΟΒΟΥΛΟΥ,37.9685012,23.7069457,http://telematics.oasa.gr/#stationInfo_61121
61122,61122,ΑΓ. ΑΙΚΑΤΕΡΙΝΗ,37.9703484,23.7079579,http://telematics.oasa.gr/#stationInfo_61122
61123,61123,ΜΠΡΑΒΟ,37.9732605,23.7095056,http://telematics.oasa.gr/#stationInfo_61123
61126,61126,ΣΤ. ΑΜΠΕΛΟΚΗΠΟΙ,37.9875145,23.7571058,http://telematics.oasa.gr/#stationInfo_61126
61127,61127,ΠΑΙΔΙΚΗ ΧΑΡΑ,37.9616416,23.7196607,http://telematics.oasa.gr/#stationInfo_61127
61128,61128,ΜΠΡΑΒΟΥ,37.9707407,23.7090812,http://telematics.oasa.gr/#stationInfo_61128
61132,61132,ΓΕΩΡΓΟΥΛΙΑ,38.0216028,23.7452015,http://telematics.oasa.gr/#stationInfo_61132
61133,61133,ΑΓ. ΝΙΚΟΛΑΟΣ,38.020517,23.7474041,http://telematics.oasa.gr/#stationInfo_61133
61134,61134,ΟΡΦΑΝΙΔΟΥ,38.0208182,23.7449421,http://telematics.oasa.gr/#stationInfo_61134
61135,61135,ΛΕΥΚΙΠΠΟΥ,37.9661427,23.7516175,http://telematics.oasa.gr/#stationInfo_61135
61136,61136,ΚΟΝΩΝΟΣ,37.9688927,23.752248,http://telematics.oasa.gr/#stationInfo_61136
61137,61137,ΛΥΚΟΥΔΗ,38.0211426,23.7408167,http://telematics.oasa.gr/#stationInfo_61137
61139,61139,ΠΥΡΡΑΣ,37.9558482,23.7194192,http://telematics.oasa.gr/#stationInfo_61139
61140,61140,2η ΜΠΑΚΝΑΝΑ,37.9545122,23.7218028,http://telematics.oasa.gr/#stationInfo_61140
61148,61148,ΦΩΚΑ,38.0236343,23.7468807,http://telematics.oasa.gr/#stationInfo_61148
61150,61150,ΔΡΥΟΠΩΝ,37.9690268,23.7121505,http://telematics.oasa.gr/#stationInfo_61150
61151,61151,1η ΡΙΖΑΡΗ,37.9720218,23.7473705,http://telematics.oasa.gr/#stationInfo_61151
61154,61154,ΒΛΑΧΟΥ,37.9968474,23.7776897,http://telematics.oasa.gr/#stationInfo_61154
61155,61155,ΑΝΔΡΕΑΔΟΥ,38.0168613,23.7261989,http://telematics.oasa.gr/#stationInfo_61155
61156,61156,ΠΑΛΑΙΟ ΤΕΡΜΑ,38.0218321,23.7269033,http://telematics.oasa.gr/#stationInfo_61156
61159,61159,ΑΝΔΡΕΑΔΟΥ,38.017044,23.7267438,http://telematics.oasa.gr/#stationInfo_61159
61163,61163,ΑΓ. ΣΠΥΡΙΔΩΝ,37.9698483,23.7423942,http://telematics.oasa.gr/#stationInfo_61163
61169,61169,ΣΧΟΛΕΙΑ,38.0154229,23.7225524,http://telematics.oasa.gr/#stationInfo_61169
61170,61170,ΓΕΡΑΚΙΟΥ,38.0012311,23.7143035,http://telematics.oasa.gr/#stationInfo_61170
61172,61172,ΦΩΚΑ,38.0236549,23.7480427,http://telematics.oasa.gr/#stationInfo_61172
61177,61177,ΣΧΟΛΕΙΟ,37.998245,23.7780272,http://telematics.oasa.gr/#stationInfo_61177
61180,61180,ΔΙΣΤΟΜΙΤΟΥ,37.9990713,23.7539242,http://telematics.oasa.gr/#stationInfo_61180
61181,61181,ΠΑΡΚΟ,37.9987152,23.7517386,http://telematics.oasa.gr/#stationInfo_61181
61182,61182,ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ,37.9971738,23.7516299,http://telematics.oasa.gr/#stationInfo_61182
61183,61183,ΠΑΛΑΙΟ ΤΕΡΜΑ,37.9955475,23.7497448,http://telematics.oasa.gr/#stationInfo_61183
61185,61185,ΠΑΛΑΙΟ ΤΕΡΜΑ,37.995352,23.749648,http://telematics.oasa.gr/#stationInfo_61185
61186,61186,ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ,37.9972617,23.7519178,http://telematics.oasa.gr/#stationInfo_61186
61196,61196,ΣΧΟΛΕΙΑ,38.0159278,23.7226303,http://telematics.oasa.gr/#stationInfo_61196
61197,61197,ΖΑΠΠΕΙΟ,37.9731727,23.7351788,http://telematics.oasa.gr/#stationInfo_61197
61204,61204,ΣΙΚΕΛΙΑΝΟΥ,38.0001822,23.772987,http://telematics.oasa.gr/#stationInfo_61204
61218,61218,ΣΠ. ΠΑΤΣΗ,37.9812973,23.7100985,http://telematics.oasa.gr/#stationInfo_61218
61220,61220,ΚΟΙΜΗΣΗ ΘΕΟΤΟΚΟΥ,38.0009292,23.7615588,http://telematics.oasa.gr/#stationInfo_61220
61225,61225,ΤΑΥΓΕΤΟΥ,38.0095317,23.7397299,http://telematics.oasa.gr/#stationInfo_61225
61242,61242,ΕΘΝΙΚΟ ΘΕΑΤΡΟ,37.9845443,23.7261419,http://telematics.oasa.gr/#stationInfo_61242
61256,61256,ΒΑΘΗ,37.9868715,23.7264032,http://telematics.oasa.gr/#stationInfo_61256
61260,61260,ΑΚΑΔΗΜΙΑΣ,37.9816604,23.7341007,http://telematics.oasa.gr/#stationInfo_61260
61261,61261,ΟΜΗΡΟΥ,37.9791209,23.7350436,http://telematics.oasa.gr/#stationInfo_61261
61309,61309,ΣΤΡΑΤΙΩΤΙΚΟ ΝΟΣΟΚΟΜΕΙΟ,37.992233,23.776919,http://telematics.oasa.gr/#stationInfo_61309
61310,61310,ΘΕΟΤΟΚΟΣ,38.0000592,23.7634672,http://telematics.oasa.gr/#stationInfo_61310
61311,61311,ΓΗΡΟΚΟΜΕΙΟ,37.9985176,23.7673891,http://telematics.oasa.gr/#stationInfo_61311
61312,61312,ΝΟΣΟΚΟΜΕΙΟ ΑΕΡΟΠΟΡΙΑΣ,37.9889716,23.7784537,http://telematics.oasa.gr/#stationInfo_61312
61313,61313,ΠΛ. ΠΑΓΚΡΑΤΙΟΥ,37.968024,23.7505896,http://telematics.oasa.gr/#stationInfo_61313
61314,61314,ΝΟΣΟΚΟΜΕΙΟ ΑΕΡΟΠΟΡΙΑΣ,37.9892753,23.7787783,http://telematics.oasa.gr/#stationInfo_61314
61315,61315,ΓΕΝΙΚΟ ΚΡΑΤΙΚΟ,37.9975943,23.7818446,http://telematics.oasa.gr/#stationInfo_61315
61319,61319,ΣΤ. ΠΑΝΟΡΜΟΥ,37.9933086,23.763542,http://telematics.oasa.gr/#stationInfo_61319
61320,61320,ΕΘΝΙΚΗ ΓΛΥΠΤΟΘΗΚΗ,37.986767,23.780918,http://telematics.oasa.gr/#stationInfo_61320
61322,61322,ΜΗΤΡΟΠΕΤΡΟΒΑ,38.0001009,23.7592967,http://telematics.oasa.gr/#stationInfo_61322
61323,61323,ΜΗΤΡΟΠΕΤΡΟΒΑ,38.0009416,23.7599549,http://telematics.oasa.gr/#stationInfo_61323
61324,61324,ΔΙΚΑΣΤΗΡΙΑ,37.9966091,23.7446502,http://telematics.oasa.gr/#stationInfo_61324
61326,61326,ΡΟΣΙΝΙΟΛ,38.0074301,23.7156683,http://telematics.oasa.gr/#stationInfo_61326
61328,61328,ΠΑΓΚΡΑΤΙ,37.9670765,23.7532286,http://telematics.oasa.gr/#stationInfo_61328
61329,61329,ΣΤΡΑΤΙΩΤΙΚΟ ΝΟΣΟΚΟΜΕΙΟ,37.992326,23.776372,http://telematics.oasa.gr/#stationInfo_61329
61335,61335,ΕΟΤ,37.9775867,23.7341496,http://telematics.oasa.gr/#stationInfo_61335
61341,61341,ΤΕΡΜΑ,38.0219232,23.7272903,http://telematics.oasa.gr/#stationInfo_61341
61343,61343,ΚΑΝΑΡΗ,37.9774179,23.7392512,http://telematics.oasa.gr/#stationInfo_61343
61344,61344,ΛΑΟΥ,37.9837636,23.7199387,http://telematics.oasa.gr/#stationInfo_61344
61345,61345,ΙΚΑ,37.9748196,23.7111373,http://telematics.oasa.gr/#stationInfo_61345
61348,61348,2η ΡΙΖΟΥΠΟΛΕΩΣ,38.0279386,23.7450884,http://telematics.oasa.gr/#stationInfo_61348
61350,61350,ΠΟΛΥΤΕΧΝΕΙΟ,37.9882403,23.7291206,http://telematics.oasa.gr/#stationInfo_61350
61351,61351,ΒΡΕΤΤΟΥ,38.012082,23.7199791,http://telematics.oasa.gr/#stationInfo_61351
61352,61352,ΠΡΑΚΤΟΡΕΙΑ,38.0096695,23.7212072,http://telematics.oasa.gr/#stationInfo_61352
61357,61357,ΦΙΛΕΛΛΗΝΩΝ,37.9729705,23.7335943,http://telematics.oasa.gr/#stationInfo_61357
61360,61360,ΠΛ. ΚΥΨΕΛΗΣ,38.0022567,23.7415338,http://telematics.oasa.gr/#stationInfo_61360
61362,61362,ΕΡΤ,37.9921167,23.7746994,http://telematics.oasa.gr/#stationInfo_61362
61363,61363,ΣΤ. ΚΑΤΕΧΑΚΗ,37.993701,23.7771981,http://telematics.oasa.gr/#stationInfo_61363
61364,61364,ΠΑΙΩΝΙΟΥ,37.9938825,23.7226564,http://telematics.oasa.gr/#stationInfo_61364
61368,61368,ΣΤ. ΛΑΡΙΣΗΣ,37.9917447,23.7212294,http://telematics.oasa.gr/#stationInfo_61368
61369,61369,ΔΟΜΟΚΟΥ,37.9948025,23.7215239,http://telematics.oasa.gr/#stationInfo_61369
61372,61372,ΠΛ. ΠΛΑΣΤΗΡΑ,37.9677847,23.7443735,http://telematics.oasa.gr/#stationInfo_61372
61377,61377,ΟΜΟΝΟΙΑ-ΣΩΚΡΑΤΟΥΣ,37.9830748,23.7259766,http://telematics.oasa.gr/#stationInfo_61377
61382,61382,ΠΟΛΥΤΕΧΝΕΙΟ,37.9872484,23.730129,http://telematics.oasa.gr/#stationInfo_61382
61383,61383,ΝΙΚΟΜΑΧΟΥ,37.9597455,23.7360353,http://telematics.oasa.gr/#stationInfo_61383
61386,61386,ΒΟΥΛΙΑΓΜΕΝΗΣ,37.9590755,23.7338076,http://telematics.oasa.gr/#stationInfo_61386
61558,61558,ΧΙΛΤΟΝ,37.9770282,23.7507299,http://telematics.oasa.gr/#stationInfo_61558
61561,61561,ΗΡΑΚΛΕΙΟΥ,38.0216136,23.7391387,http://telematics.oasa.gr/#stationInfo_61561
61567,61567,ΕΛΕΝΑΣ ΒΕΝΙΖΕΛΟΥ,37.9849312,23.7544041,http://telematics.oasa.gr/#stationInfo_61567
61568,61568,ΑΓ. ΜΕΛΕΤΙΟΣ,38.0016278,23.7202353,http://telematics.oasa.gr/#stationInfo_61568
61569,61569,Α' ΝΕΚΡΟΤΑΦΕΙΟ,37.962704,23.7411361,http://telematics.oasa.gr/#stationInfo_61569
61590,61590,ΣΥΓΓΡΟΥ,37.9678815,23.7322648,http://telematics.oasa.gr/#stationInfo_61590
61591,61591,ΕΜΠΟΡΙΚΟ ΚΕΝΤΡΟ,37.9821696,23.7320834,http://telematics.oasa.gr/#stationInfo_61591
61592,61592,ΠΟΛΥΤΕΧΝΕΙΟ,37.987529,23.730686,http://telematics.oasa.gr/#stationInfo_61592
61593,61593,ΑΜΕΡΙΚΗΣ,37.9780979,23.7370057,http://telematics.oasa.gr/#stationInfo_61593
61594,61594,ΚΑΣΟΜΟΥΛΗ,37.9573645,23.7313767,http://telematics.oasa.gr/#stationInfo_61594
61595,61595,ΜΕΝΕΚΡΑΤΟΥΣ,37.9568109,23.7376735,http://telematics.oasa.gr/#stationInfo_61595
61598,61598,ΚΑΡΑΝΙΚΑ,37.9871315,23.7656505,http://telematics.oasa.gr/#stationInfo_61598
61600,61600,ΗΛΙΟΥΠΟΛΕΩΣ,37.9606681,23.7375005,http://telematics.oasa.gr/#stationInfo_61600
61602,61602,ΦΙΞ,37.9647184,23.7271946,http://telematics.oasa.gr/#stationInfo_61602
61604,61604,ΦΙΛΑΔΕΛΦΕΙΑΣ,37.9923223,23.7222409,http://telematics.oasa.gr/#stationInfo_61604
61606,61606,ΠΑΡΚΟ ΕΥΕΛΠΙΔΩΝ,37.9967229,23.7431122,http://telematics.oasa.gr/#stationInfo_61606
620001,620001,ΥΠΟΥΡΓΕΙΟ,38.0687662,23.7762908,http://telematics.oasa.gr/#stationInfo_620001
620002,620002,ΑΓ. ΒΑΡΒΑΡΑ,38.0693539,23.7817685,http://telematics.oasa.gr/#stationInfo_620002
620003,620003,1η ΚΗΦΙΣΙΑΣ,38.0705761,23.7847404,http://telematics.oasa.gr/#stationInfo_620003
620004,620004,2η ΚΗΦΙΣΙΑΣ,38.0730992,23.7894531,http://telematics.oasa.gr/#stationInfo_620004
620005,620005,3η ΚΗΦΙΣΙΑΣ,38.0738241,23.79164,http://telematics.oasa.gr/#stationInfo_620005
620007,620007,4η ΚΗΦΙΣΙΑΣ,38.0746015,23.7929148,http://telematics.oasa.gr/#stationInfo_620007
620008,620008,3η ΚΗΦΙΣΙΑΣ,38.0740847,23.7911947,http://telematics.oasa.gr/#stationInfo_620008
620009,620009,2η ΚΗΦΙΣΙΑΣ,38.0727001,23.7880291,http://telematics.oasa.gr/#stationInfo_620009
620010,620010,1η ΚΗΦΙΣΙΑΣ,38.0710637,23.7852292,http://telematics.oasa.gr/#stationInfo_620010
620011,620011,ΔΗΜΑΡΧΕΙΟ,38.0688798,23.7836851,http://telematics.oasa.gr/#stationInfo_620011
620014,620014,ΑΓ. ΒΑΡΒΑΡΑ,38.0694607,23.7812748,http://telematics.oasa.gr/#stationInfo_620014
620015,620015,ΥΠΟΥΡΓΕΙΟ,38.0690105,23.7764796,http://telematics.oasa.gr/#stationInfo_620015
620016,620016,25ης ΜΑΡΤΙΟΥ,38.0620712,23.7831897,http://telematics.oasa.gr/#stationInfo_620016
620017,620017,9η ΑΜΑΡΟΥΣΙΟΥ,38.0630142,23.7816435,http://telematics.oasa.gr/#stationInfo_620017
620018,620018,8η ΑΜΑΡΟΥΣΙΟΥ,38.0635184,23.7794717,http://telematics.oasa.gr/#stationInfo_620018
620019,620019,ΣΜΥΡΝΗΣ,38.0671186,23.7865632,http://telematics.oasa.gr/#stationInfo_620019
620021,620021,ΠΑΙΔΙΚΗ ΧΑΡΑ,38.0647771,23.7816904,http://telematics.oasa.gr/#stationInfo_620021
620022,620022,ΔΑΒΑΚΗ,38.0671649,23.7823222,http://telematics.oasa.gr/#stationInfo_620022
620029,620029,ΖΩΟΔ. ΠΗΓΗ,38.0626646,23.7856528,http://telematics.oasa.gr/#stationInfo_620029
620030,620030,ΠΕΥΚΩΝ,38.06916,23.7916582,http://telematics.oasa.gr/#stationInfo_620030
620032,620032,ΑΘ. ΔΙΑΚΟΥ,38.0645772,23.786696,http://telematics.oasa.gr/#stationInfo_620032
620033,620033,ΛΥΚΟΒΡΥΣΕΩΣ,38.068823,23.782226,http://telematics.oasa.gr/#stationInfo_620033
630003,630003,1η ΕΜΑΚ,38.074519,23.5319733,http://telematics.oasa.gr/#stationInfo_630003
630004,630004,SATO,38.0794224,23.5320903,http://telematics.oasa.gr/#stationInfo_630004
630005,630005,ΣΧΟΛΕΙΟ,38.0772244,23.5233934,http://telematics.oasa.gr/#stationInfo_630005
630006,630006,ΠΛ. ΜΑΓΟΥΛΑΣ,38.0788278,23.52198,http://telematics.oasa.gr/#stationInfo_630006
630007,630007,ΦΟΥΡΝΟΣ,38.0776333,23.5175872,http://telematics.oasa.gr/#stationInfo_630007
630008,630008,ΦΟΥΡΝΟΣ,38.0775098,23.5182265,http://telematics.oasa.gr/#stationInfo_630008
630009,630009,ΠΛ. ΜΑΓΟΥΛΑΣ,38.0783631,23.5219493,http://telematics.oasa.gr/#stationInfo_630009
630010,630010,ΣΧΟΛΕΙΟ,38.0770161,23.5231439,http://telematics.oasa.gr/#stationInfo_630010
630011,630011,CONVEX,38.0822008,23.5331058,http://telematics.oasa.gr/#stationInfo_630011
630012,630012,ΣΥΝΕΡΓΕΙΟ,38.0856714,23.5344231,http://telematics.oasa.gr/#stationInfo_630012
630013,630013,ΕΒΡΟΥ,38.0873023,23.5351803,http://telematics.oasa.gr/#stationInfo_630013
630014,630014,ΒΑΣΙΛΕΙΟΥ,38.0887453,23.5355015,http://telematics.oasa.gr/#stationInfo_630014
630015,630015,ΕΛΠΑΚ,38.0760879,23.511909,http://telematics.oasa.gr/#stationInfo_630015
630016,630016,ΘΡΙΑΣΙΟΥ,38.0748973,23.5251757,http://telematics.oasa.gr/#stationInfo_630016
630017,630017,ΘΡΙΑΣΙΟΥ,38.0746172,23.5249951,http://telematics.oasa.gr/#stationInfo_630017
630018,630018,ΕΙΣΟΔ. ΝΟΣΟΚΟΜΕΙΟΥ,38.0706325,23.5316704,http://telematics.oasa.gr/#stationInfo_630018
630019,630019,ΓΕΩΡ. ΓΕΝΝΗΜΑΤΑ,38.0669082,23.5298187,http://telematics.oasa.gr/#stationInfo_630019
630020,630020,ΓΕΩΡΓΙΟΥ ΓΕΝΝΗΜΑΤΑ,38.0675616,23.5298174,http://telematics.oasa.gr/#stationInfo_630020
630021,630021,ΝΟΣΟΚΟΜΕΙΟ,38.071233,23.5313538,http://telematics.oasa.gr/#stationInfo_630021
630022,630022,ΠΡΟΑΣΤΙΑΚΟΣ,38.0737716,23.5295023,http://telematics.oasa.gr/#stationInfo_630022
630024,630024,ΝΙΚΗΤΑΡΑ,38.0723315,23.5258763,http://telematics.oasa.gr/#stationInfo_630024
630025,630025,ΑΝΑΣΤΑΣΕΩΣ,38.0712676,23.5213115,http://telematics.oasa.gr/#stationInfo_630025
630026,630026,INTERMETAL,38.0867928,23.5346348,http://telematics.oasa.gr/#stationInfo_630026
630027,630027,ΔΗΜΗΤΡΑΣ,38.0734776,23.5217759,http://telematics.oasa.gr/#stationInfo_630027
630028,630028,ΜΕΛΕΤΙΟΥ ΜΗΛΙΟΥ,38.0735171,23.5248654,http://telematics.oasa.gr/#stationInfo_630028
630029,630029,ΛΑΦΑΖΑΝΗ,38.0744286,23.5272489,http://telematics.oasa.gr/#stationInfo_630029
630030,630030,ΜΠΟΥΜΠΟΥΛΙΝΑΣ,38.0697433,23.5254712,http://telematics.oasa.gr/#stationInfo_630030
630031,630031,ΠΑΠΑΦΛΕΣΣΑ,38.0690861,23.5217675,http://telematics.oasa.gr/#stationInfo_630031
630032,630032,LSH,38.0853414,23.5340687,http://telematics.oasa.gr/#stationInfo_630032
630033,630033,CONVEX,38.0821056,23.5327358,http://telematics.oasa.gr/#stationInfo_630033
630034,630034,ΚΑΝΑΚΗ,38.0792592,23.5318405,http://telematics.oasa.gr/#stationInfo_630034
630035,630035,ΝΕΖΗ,38.0747163,23.5317326,http://telematics.oasa.gr/#stationInfo_630035
630036,630036,ΝΟΒΑΣΩΛ,38.0921315,23.5368516,http://telematics.oasa.gr/#stationInfo_630036
630037,630037,ΑΠΟΘΗΚΕΣ ΜΑΓΟΥΛΑΣ,38.0966664,23.5372734,http://telematics.oasa.gr/#stationInfo_630037
630038,630038,ΠΡΟΑΣΤΙΑΚΟΣ,38.0735748,23.5292529,http://telematics.oasa.gr/#stationInfo_630038
630039,630039,ΝΙΚΗΤΑΡΑ,38.0716837,23.5261427,http://telematics.oasa.gr/#stationInfo_630039
630040,630040,ΜΠΟΥΜΠΟΥΛΙΝΑΣ,38.0693544,23.5251545,http://telematics.oasa.gr/#stationInfo_630040
630041,630041,ΠΑΠΑΦΛΕΣΣΑ,38.0691094,23.5217891,http://telematics.oasa.gr/#stationInfo_630041
630042,630042,ΑΝΑΣΤΑΣΕΩΣ,38.071511,23.5213327,http://telematics.oasa.gr/#stationInfo_630042
630043,630043,ΔΗΜΗΤΡΑΣ,38.0734877,23.5220609,http://telematics.oasa.gr/#stationInfo_630043
630044,630044,ΜΕΛΕΤΙΟΥ ΜΗΛΙΟΥ,38.0735814,23.5251614,http://telematics.oasa.gr/#stationInfo_630044
640003,640003,ΚΑΛΑΜΠΟΚΗ,38.0513572,23.8309644,http://telematics.oasa.gr/#stationInfo_640003
640004,640004,ΚΑΛΕΡΓΗ,38.0524304,23.8327332,http://telematics.oasa.gr/#stationInfo_640004
640005,640005,ΤΕΡΜΑ ΤΣΑΓΚΑΡΗ,38.0543602,23.8334925,http://telematics.oasa.gr/#stationInfo_640005
640006,640006,1η ΤΣΑΓΚΑΡΗ,38.0526194,23.8325276,http://telematics.oasa.gr/#stationInfo_640006
640007,640007,ΠΑΠΑΝΙΚΟΛΑΟΥ,38.0510865,23.8327391,http://telematics.oasa.gr/#stationInfo_640007
640008,640008,ΠΛ. ΜΕΛΙΣΣΙΩΝ,38.051036,23.8346195,http://telematics.oasa.gr/#stationInfo_640008
640009,640009,ΔΙΑΣΤΑΥΡΩΣΗ,38.0519233,23.8390907,http://telematics.oasa.gr/#stationInfo_640009
640010,640010,ΓΟΥΝΑΡΗ,38.0529736,23.8408446,http://telematics.oasa.gr/#stationInfo_640010
640011,640011,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,38.0539931,23.8425383,http://telematics.oasa.gr/#stationInfo_640011
640012,640012,ΝΙΕΝ,38.056425,23.8473484,http://telematics.oasa.gr/#stationInfo_640012
640013,640013,ΕΡΜΟΥ,38.0620736,23.8525918,http://telematics.oasa.gr/#stationInfo_640013
640014,640014,ΓΕΦΥΡΑ,38.0590288,23.8502392,http://telematics.oasa.gr/#stationInfo_640014
640015,640015,25ης ΜΑΡΤΙΟΥ,38.0572027,23.8493872,http://telematics.oasa.gr/#stationInfo_640015
640016,640016,ΝΙΕΝ,38.0566327,23.8477242,http://telematics.oasa.gr/#stationInfo_640016
640018,640018,ΜΠΟΜΠΟΛΑ,38.0546617,23.8420326,http://telematics.oasa.gr/#stationInfo_640018
640019,640019,ΤΡΟΙΑΣ,38.0567294,23.839118,http://telematics.oasa.gr/#stationInfo_640019
640020,640020,ΦΟΥΡΝΟΣ,38.0587465,23.8378483,http://telematics.oasa.gr/#stationInfo_640020
640021,640052,ΜΗΤΣΟΣ - ΑΝΝΑ,38.051782,23.8463209,http://telematics.oasa.gr/#stationInfo_640021
640023,640023,ΛΥΡΑΚΟΥ,38.0605484,23.8509534,http://telematics.oasa.gr/#stationInfo_640023
640024,640024,ΒΙΓΛΑΣ,38.0617145,23.8398937,http://telematics.oasa.gr/#stationInfo_640024
640026,640026,ΚΑΛΛΙΠΟΛΕΩΣ,38.0644294,23.8383776,http://telematics.oasa.gr/#stationInfo_640026
640027,640027,ΜΟΥΣΣΩΝ,38.0655056,23.8403321,http://telematics.oasa.gr/#stationInfo_640027
640028,640028,ΚΛΕΙΟΥΣ,38.0655806,23.8413068,http://telematics.oasa.gr/#stationInfo_640028
640029,640029,ΜΟΥΣΣΩΝ,38.065659,23.8396293,http://telematics.oasa.gr/#stationInfo_640029
640030,640030,ΚΑΛΛΙΠΟΛΕΩΣ,38.0639757,23.837817,http://telematics.oasa.gr/#stationInfo_640030
640033,640033,ΦΟΥΡΝΟΣ,38.0584785,23.8378149,http://telematics.oasa.gr/#stationInfo_640033
640038,640038,ΠΛ. ΜΕΛΙΣΣΙΩΝ,38.0512103,23.8348646,http://telematics.oasa.gr/#stationInfo_640038
640039,640039,ΠΑΠΑΝΙΚΟΛΑΟΥ,38.0512188,23.8332097,http://telematics.oasa.gr/#stationInfo_640039
640040,640040,ΚΑΛΑΜΠΟΚΗ,38.0514653,23.8312853,http://telematics.oasa.gr/#stationInfo_640040
640041,640041,ΠΑΛΛΑΔΙΟ,38.0523605,23.8283698,http://telematics.oasa.gr/#stationInfo_640041
640043,640043,ΜΑΓΕΙΡΙΝΑ,38.0526233,23.8486899,http://telematics.oasa.gr/#stationInfo_640043
640044,640044,ΠΑΤΗΜΑ,38.0478187,23.8412346,http://telematics.oasa.gr/#stationInfo_640044
640045,640045,ΠΑΛ. ΛΑΤΟΜΕΙΟ,38.0502772,23.839816,http://telematics.oasa.gr/#stationInfo_640045
640046,640046,ΜΠΟΥΜΠΟΥΛΙΝΑΣ,38.0547431,23.8387434,http://telematics.oasa.gr/#stationInfo_640046
640048,640048,ΠΑΛ. ΛΑΤΟΜΕΙΟ,38.0483304,23.8397405,http://telematics.oasa.gr/#stationInfo_640048
640049,640049,ΔΙΑΣΤ. ΜΕΛΙΣΣΙΩΝ,38.045949,23.8383096,http://telematics.oasa.gr/#stationInfo_640049
640050,640050,ΑΘΗΝΑΣ,38.0449919,23.8370239,http://telematics.oasa.gr/#stationInfo_640050
640051,640051,ΔΑΒΑΚΗ,38.0607534,23.8357122,http://telematics.oasa.gr/#stationInfo_640051
640052,640021,ΘΕΑΤΡΟΥ,38.0499588,23.8443073,http://telematics.oasa.gr/#stationInfo_640052
640053,640053,ΔΑΒΑΚΗ,38.0614817,23.8344339,http://telematics.oasa.gr/#stationInfo_640053
640054,640054,ΥΠΟΛ. ΑΛΕΞ. ΔΙΑΚΟΥ,38.0622724,23.8327564,http://telematics.oasa.gr/#stationInfo_640054
640055,640055,ΥΠΟΛ. ΑΛΕΞ. ΔΙΑΚΟΥ,38.0618222,23.8330652,http://telematics.oasa.gr/#stationInfo_640055
640056,640056,ΒΑΛΤΕΤΣΙΟΥ,38.0564984,23.8350264,http://telematics.oasa.gr/#stationInfo_640056
640057,640057,ΒΑΛΤΕΤΣΙΟΥ,38.0564709,23.8346618,http://telematics.oasa.gr/#stationInfo_640057
640058,640058,ΝΟΣ. ΤΣΑΓΚΑΡΗ,38.0543065,23.8337548,http://telematics.oasa.gr/#stationInfo_640058
640064,640064,ΣΤΡΟΦΗ,38.0523713,23.8389229,http://telematics.oasa.gr/#stationInfo_640064
640065,640065,ΣΜΥΡΝΗΣ,38.0626196,23.8369481,http://telematics.oasa.gr/#stationInfo_640065
640066,640066,ΣΜΥΡΝΗΣ,38.0628251,23.8369019,http://telematics.oasa.gr/#stationInfo_640066
640067,640067,ΣΧΟΛΕΙΟ,38.0578506,23.8352058,http://telematics.oasa.gr/#stationInfo_640067
640068,640068,ΠΟΛΙΤΙΣΤΙΚΟ ΚΕΝΤΡΟ,38.0613852,23.8363606,http://telematics.oasa.gr/#stationInfo_640068
640083,640083,ΜΑΥΡΟΜΙΧΑΛΗ,38.057815,23.8355592,http://telematics.oasa.gr/#stationInfo_640083
640084,640084,ΔΙΑΣΤΑΥΡΩΣΗ,38.0515292,23.8377625,http://telematics.oasa.gr/#stationInfo_640084
650001,650001,1η ΜΠΑΛΑΣ,38.1165177,23.8661833,http://telematics.oasa.gr/#stationInfo_650001
650002,650002,ΤΡΑΥΛΟΥ,38.1162227,23.868397,http://telematics.oasa.gr/#stationInfo_650002
