Line_descr,Line_encoding,Direction,Stop_id,Stop_encoding,Stop_order,Stop_descr,Stop_lat,Stop_lon
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,370092,4817,26,1η Κ. ΠΑΛΑΜΑ,37.982816,23.6363122
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,370123,4818,27,ΚΟΙΜ. ΘΕΟΤΟΚΟΥ,37.9836022,23.634797
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,370126,4819,28,2η ΠΑΛΑΜΑ,37.9844082,23.6331419
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,370186,4820,29,ΠΛ. ΑΘΗΝΑΣ ΜΑΥΡΟΥ,37.985195,23.631052
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,370173,4821,30,ΜΟΥΧΤΟΥΡΗ,37.9860676,23.6295253
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,370113,4822,31,ΠΑΛ. ΤΕΡΜΑ,37.9869392,23.6281608
824ΕΑ-ΝΕΑΠΟΛΗ-ΑΓ.ΑΝΤΩΝΙΟΣ-ΠΕΙΡΑΙΑΣΑ(ΚΥΚΛΙΚΗ),321,1,61,4799,32,ΝΕΑΠΟΛΗ,37.986699,23.626504
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,742,5850,1,ΦΛΟΥΤΖΗ,38.0143895,23.6616705
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,916,5849,1,ΓΟΥΔΗ 031,37.9847805,23.767428
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,60713,2501,2,ΙΛIΣΙΑ,37.9782154,23.7527581
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,60264,250,2,ΜΕΤΑΞΟΥΡΓΕΙΟ,37.9848996,23.7198379
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,60675,1327,3,ΝΟΣΟΚ. ΕΥΑΓΓΕΛΙΣΜΟΣ,37.9765364,23.7477618
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,60075,1116,3,ΑΚΑΔΗΜΙΑΣ,37.9811889,23.7344892
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,60587,1117,4,ΣΥΝΤΑΓΜΑ,37.9756083,23.7398702
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,61048,348,4,ΣΥΝΤΑΓΜΑ,37.975966,23.7387232
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,61000,22,5,ΑΚΑΔΗΜΙΑ,37.9798734,23.7335091
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,60590,1329,5,ΝΟΣΟΚΟΜΕΙΟ ΕΥΑΓΓΕΛΙΣΜΟΣ,37.9763365,23.7478818
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,60591,413,6,ΙΛΙΣΙΑ,37.9784925,23.752729
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,61004,58,6,ΟΜΟΝΟΙΑ,37.9840598,23.7289109
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,60242,256,7,ΜΕΤΑΞΟΥΡΓΕΙΟ,37.985215,23.7200813
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,2,916,5849,7,ΓΟΥΔΗ 031,37.9847805,23.767428
031-ΓΟΥΔΗ-ΑΤΤΙΚΟΝΟΣΟΚΟΜΕΙΟ,322,1,742,5850,8,ΦΛΟΥΤΖΗ,38.0143895,23.6616705
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,174,1750,1,ΠΑΠΑΓΟΥ,37.9794445,23.7957455
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710026,1751,2,22η ΠΑΠΑΓΟΥ,37.9770667,23.7943146
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710027,1752,3,21η ΠΑΠΑΓΟΥ,37.9764562,23.7933326
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710028,1753,4,20η ΠΑΠΑΓΟΥ,37.9781202,23.7909518
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710029,1754,5,19η ΠΑΠΑΓΟΥ,37.9804708,23.7900919
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710030,1755,6,18η ΠΑΠΑΓΟΥ,37.9816277,23.7913461
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710031,1756,7,17η ΠΑΠΑΓΟΥ,37.9834217,23.7891837
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710032,1757,8,16η ΠΑΠΑΓΟΥ,37.9829969,23.7925532
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710033,1758,9,15η ΠΑΠΑΓΟΥ,37.9831855,23.795676
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710034,1759,10,14η ΠΑΠΑΓΟΥ,37.9852406,23.7934964
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710035,1760,11,ΠΙΝΔΟΥ,37.9865799,23.7926477
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710036,1761,12,11η ΠΑΠΑΓΟΥ,37.989048,23.7906387
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710037,1762,13,10η ΠΑΠΑΓΟΥ,37.9895414,23.7944068
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710038,1763,14,9η ΠΑΠΑΓΟΥ,37.9902759,23.7969785
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,710039,1764,15,8η ΠΑΠΑΓΟΥ,37.991045,23.7987416
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,490036,1765,16,7η ΠΑΠΑΓΟΥ,37.9921364,23.7992397
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,490037,1766,17,ΕΡΑΤΟΥΣ,37.9943657,23.7958397
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,490038,1767,18,ΑΝΑΣΤΑΣΕΩΣ,37.9964244,23.7928273
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,490039,1768,19,ΒΟΥΤΣΙΝΑ,37.9982581,23.7900658
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,490040,1769,20,2η ΧΟΛΑΡΓΟΥ,37.9999888,23.7873267
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,690021,4168,21,ΣΤ. ΕΘΝ. ΑΜΥΝΑ,37.9995579,23.7847177
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,690022,4169,22,ΓΕΝΙΚΟ ΚΡΑΤΙΚΟ,37.9978659,23.7825385
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60689,125,23,ΝΟΣ. ΘΩΡΑΚΟΣ,37.9952357,23.7785373
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60690,4170,24,ΣΤ. ΜΕΤΡΟ ΚΑΤΕΧΑΚΗ,37.9942954,23.7769685
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60697,226,25,ΣΧΟΛΗ ΑΣΤΥΝΟΜΙΑΣ,37.9917727,23.7727054
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,61047,227,26,ΕΡΡΙΚΟΣ ΝΤΥΝΑΝ,37.9903439,23.7702728
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60700,4171,27,ΤΡΙΚΑΛΩΝ,37.9893316,23.7687841
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,61598,4172,28,ΚΑΡΑΝΙΚΑ,37.9871315,23.7656505
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,61040,449,29,ΠΛ. ΑΜΠΕΛΟΚΗΠΩΝ,37.9854119,23.7602671
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60672,450,30,ΙΠΠΟΚΡΑΤΕΙΟ,37.9840931,23.7588024
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60673,451,31,ΠΛ. ΜΑΒΙΛΗ,37.9825706,23.7564327
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,61043,452,32,ΝΟΣΟΚ. ΑΛΕΞΑΝΔΡΑ,37.9809843,23.7547703
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60674,453,33,ΙΛΙΣΙΑ,37.9785187,23.7521274
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60675,1327,34,ΝΟΣΟΚ. ΕΥΑΓΓΕΛΙΣΜΟΣ,37.9765364,23.7477618
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60676,1115,35,ΡΗΓΙΛΛΗΣ,37.9754734,23.742435
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,61048,348,36,ΣΥΝΤΑΓΜΑ,37.975966,23.7387232
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,60015,349,37,ΝΟΜΙΣΜΑΤΙΚΟ ΜΟΥΣΕΙΟ,37.9777067,23.735413
409ΕΤ-ΠΑΠΑΓΟΥ-ΣΤ.ΕΘΝ.ΑΜΥΝΑ,323,1,910,5754,38,ΑΚΑΔΗΜΙΑ 106-112,37.9554452,23.6493472
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,706,5624,1,ΣΙΔΕΡΗ,38.0157561,23.8382393
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360031,4105,2,ΣΙΔΕΡΗ,38.0303856,23.6975649
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360152,4769,3,ΘΗΒΩΝ,38.0275055,23.6991149
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360153,4770,4,ΑΧΑΙΩΝ,38.0263426,23.7025606
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360154,4771,5,ΘΕΡΜΟΠΥΛΩΝ,38.0238022,23.7030608
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360155,4772,6,ΑΛΑΜΑΝΑΣ,38.0224486,23.7059716
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360156,4773,7,ΔΙΟΓΕΝΟΥΣ,38.0207324,23.7080861
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,360053,2951,8,ΓΕΦΥΡΑΚΙ,38.0185523,23.7084707
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,420192,2952,9,ΔΙΑΣΤΑΥΡΩΣΗ,38.0157746,23.7077526
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,420089,3898,10,ΠΛ. ΜΠΟΥΡΝΑΖΙΟΥ,38.0139439,23.7073156
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,420203,1513,11,7η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0107056,23.7026466
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,420204,1514,12,6η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0085788,23.7027463
706ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΙΛΙΟΝ(ΜΕΣΩΛ.ΑΝ.ΠΑΠΑΝΔΡΕΟΥ),324,1,186,4762,13,ΣΤ. ΑΓ. ΑΝΤΩΝΙΟΣ,38.0070225,23.7016445
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,830,5851,1,ΠΑΝ/ΜΙΟ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ-ΠΑΝ/ΠΟΛΗ ΑΛΣΟΥΣ ΑΙΓΑΛΕΩ,37.9411046,23.6612626
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70114,3327,2,ΑΓ. ΤΡΙΑΔΑ,37.9999459,23.6727008
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70073,3328,3,2η ΚΟΡΥΤΣΑΣ,37.9988715,23.6720222
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70074,3329,4,1η ΚΟΡΥΤΣΑΣ,37.9966937,23.67078
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70011,3193,5,ΠΛ. ΔΑΒΑΚΗ,37.9952088,23.671707
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70012,3194,6,ΟΤΕ,37.9940551,23.6745346
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70013,3195,7,ΜΠΑΡΟΥΤΑΔΙΚΟ,37.9927387,23.6770833
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70134,3029,8,ΓΕΩΡΓΙΟΣ ΖΑΜΠΕΤΑΣ,37.9918264,23.6796497
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70014,3030,9,ΕΣΤΑΥΡΩΜΕΝΟΣ,37.9913543,23.6816903
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70015,3375,10,ΑΓ. ΓΕΩΡΓΙΟΣ,37.990402,23.6857088
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70027,1957,11,ΑΓ. ΓΕΩΡΓΙΟΣ - ΚΗΦΙΣΟΣ,37.9897989,23.6864914
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70028,1958,12,ΕΒΙΟΠ,37.9868994,23.6840782
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70029,1959,13,ΓΕΦΥΡΑΚΙ,37.9845064,23.6823917
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70127,1960,14,ΙΚΕΑ,37.981463,23.6801502
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70030,1961,15,ΑΜΣΤΕΛ,37.9786909,23.6782607
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70033,1094,16,ΚΑΝ ΚΑΝ,37.9764123,23.6752827
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,70034,1095,17,ΦΙΞ,37.9763763,23.6724493
829ΕΑ-ΠΑΔΑΑΡΧΑΙΟΣΕΛΑΙΩΝΑΣ-ΣΤ.ΑΙΓΑΛΕΩ-ΠΑΔΑΑΛΣΟΣΑΙΓΑΛΕΩ(ΚΥΚΛΙΚΗ),325,1,829,5669,18,ΠΑΝ/ΠΟΛΗ ΑΡΧΑΙΟΥ ΕΛΑΙΩΝΑ,37.97809,23.6710505
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,823,5852,1,ΑΓ. ΒΑΣΙΛΕΙΟΣ,38.0270147,23.8207134
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420074,5056,2,ΠΑΛ. ΤΕΡΜΑ,38.0214652,23.6747698
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420075,5057,3,ΩΡΙΓΕΝΟΥΣ,38.0205829,23.6783967
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420076,5058,4,ΚΑΠΕΤΑΝ ΧΡΟΝΑ,38.0199103,23.6796414
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420077,5059,5,ΕΚΚΛΗΣΙΑ,38.0187658,23.6829959
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420078,5060,6,ΗΦΑΙΣΤΟΥ,38.0157467,23.6830658
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420079,5061,7,ΚΑΣΤΟΡΙΑ,38.0150479,23.6846523
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420220,5062,8,ΔΩΔΕΚΑΝΗΣΟΥ,38.0142792,23.6870366
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420101,5063,9,ΕΚΑΤΟΔΕΝΔΡΑ,38.0118785,23.6866738
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420102,5064,10,ΙΚΑ,38.011287,23.6904667
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420103,5065,11,ΛΑΧΑΝΑ,38.0105085,23.6925888
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420104,5066,12,ΑΣΤΥΝΟΜΙΑ,38.0088932,23.6952725
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420084,2845,13,ΣΤ. ΑΓ. ΑΝΤΩΝΙΟΣ,38.0061313,23.6994963
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420002,2846,14,1η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0049098,23.7024194
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,420003,2847,15,2η ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,38.0064829,23.7043609
823ΕΑ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),326,1,186,4762,16,ΣΤ. ΑΓ. ΑΝΤΩΝΙΟΣ,38.0070225,23.7016445
823ΕΤ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),327,1,186,4762,1,ΣΤ. ΑΓ. ΑΝΤΩΝΙΟΣ,38.0070225,23.7016445
823ΕΤ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),327,1,420494,2872,2,ΣΤ. ΜΕΤΡΟ ΑΓ. ΑΝΤΩΝΙΟΣ,38.0060035,23.7001027
823ΕΤ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),327,1,420085,5041,3,ΑΓ. ΑΝΤΩΝΙΟΣ,38.0070358,23.6985038
823ΕΤ-ΣΤ.ΑΓ.ΑΝΤΩΝΙΟΣ-ΑΓ.ΒΑΣΙΛΕΙΟΣ(ΚΥΚΛΙΚΗ),327,1,420086,5042,4,ΑΣΤΥΝΟΜΙΑ,38.0087233,23.6957972
