stop_id,stop_encoding,stop_descr,stop_desr_matrix,stop_street,dimos,perioxi,stop_code,stop_url
290079,,ΤΕΡΜΑ,TERMA,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290079,http://telematics.oasa.gr/#stationInfo_290079
290080,,ΛΟΥΜΠΑΡΔΑ,LOYMPARDA,ΛΟΥΜΠΑΡΔΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290080,http://telematics.oasa.gr/#stationInfo_290080
290081,,ΦΥΣΤΙΚΙΕΣ,FYSTIKIES,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290081,http://telematics.oasa.gr/#stationInfo_290081
290082,,17η ΑΓ. ΜΑΡΙΝΑΣ,17th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290082,http://telematics.oasa.gr/#stationInfo_290082
290083,,16η ΑΓ. ΜΑΡΙΝΑΣ,16th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290083,http://telematics.oasa.gr/#stationInfo_290083
290084,,14η ΑΓ. ΜΑΡΙΝΑΣ,14th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290084,http://telematics.oasa.gr/#stationInfo_290084
290085,,13η ΚΑΡΑΚΟΛΙΘΙ,13th KARAKOLITHI,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290085,http://telematics.oasa.gr/#stationInfo_290085
290086,,12η ΠΑΤΣΑΣ,12th PATSAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290086,http://telematics.oasa.gr/#stationInfo_290086
290087,,10η ΑΜΠΕΛΩΝΑ,10th AMPELONA,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290087,http://telematics.oasa.gr/#stationInfo_290087
290088,,8η ΑΓ. ΜΑΡΙΝΑΣ,8th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290088,http://telematics.oasa.gr/#stationInfo_290088
290089,,ΛΟΜΒΑΡΔΑ,LOMBARDA,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290089,http://telematics.oasa.gr/#stationInfo_290089
290090,,6η ΑΓ. ΜΑΡΙΝΑΣ,6th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290090,http://telematics.oasa.gr/#stationInfo_290090
290091,,ΑΓ. ΜΑΡΙΝΑ,AG. MARINA,ΛΕΩΦ.ΑΘΗΝΩΝ-ΛΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290091,http://telematics.oasa.gr/#stationInfo_290091
290092,,ΑΛΚΥΟΝΙΔΩΝ,ALKYONIDON,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290092,http://telematics.oasa.gr/#stationInfo_290092
290093,,ΚΕΚΡΟΠΟΣ,KEKROPOS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290093,http://telematics.oasa.gr/#stationInfo_290093
290094,,ΙΡΙΔΟΣ,IRIDOS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290094,http://telematics.oasa.gr/#stationInfo_290094
290095,,ΑΓ. ΙΩΑΝΝΗΣ,AG. IOANNHS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290095,http://telematics.oasa.gr/#stationInfo_290095
290096,,ΒΙΟΚΕΦ,BIOKEF,ΛΕΩΦ.ΒΑΡΗΣ-ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290096,http://telematics.oasa.gr/#stationInfo_290096
290097,,ΑΓ. ΙΩΑΝΝΗΣ,AG. IOANNHS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290097,http://telematics.oasa.gr/#stationInfo_290097
290098,,5η ΑΓ. ΜΑΡΙΝΑΣ,5th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290098,http://telematics.oasa.gr/#stationInfo_290098
290099,,ΑΓΝΟ,AGNO,ΛΕΩΦ.ΒΑΡΗΣ-ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290099,http://telematics.oasa.gr/#stationInfo_290099
290100,,ΘΗΡΑΣ,THIRAS,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290100,http://telematics.oasa.gr/#stationInfo_290100
290101,,ΑΓ. ΔΗΜΗΤΡΙΟΣ,AG. DHMHTRIOS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290101,http://telematics.oasa.gr/#stationInfo_290101
290102,,ΨΗΛΟΡΕΙΤΗΣ,PSHLOREITHS,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290102,http://telematics.oasa.gr/#stationInfo_290102
290103,,ΘΗΒΩΝ,THIBON,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290103,http://telematics.oasa.gr/#stationInfo_290103
290104,,ΧΙΟΥ,XIOY,ΚΙΤΣΙ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290104,http://telematics.oasa.gr/#stationInfo_290104
290105,,ΠΟΛΕΜΙΣΤΩΝ,POLEMISTON,ΚΙΤΣΙ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290105,http://telematics.oasa.gr/#stationInfo_290105
290106,,ΧΙΟΥ,XIOY,ΚΙΤΣΙ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290106,http://telematics.oasa.gr/#stationInfo_290106
290107,,ΘΗΒΩΝ,THIBON,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290107,http://telematics.oasa.gr/#stationInfo_290107
290108,,ΨΗΛΟΡΕΙΤΟΥ,PSHLOREITOY,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290108,http://telematics.oasa.gr/#stationInfo_290108
290109,,ΠΗΓΑΔΙ,PHGADI,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290109,http://telematics.oasa.gr/#stationInfo_290109
290110,,ΘΗΡΑΣ,THIRAS,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290110,http://telematics.oasa.gr/#stationInfo_290110
290111,,1η ΔΙΑΣΤ. ΑΓ. ΜΑΡΙΝΑΣ,1st DIAST. AG. MARINAS,ΛΕΩΦ.ΒΑΡΗΣ-ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290111,http://telematics.oasa.gr/#stationInfo_290111
290112,,9η ΑΓ ΜΑΡΙΝΑΣ,9th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290112,http://telematics.oasa.gr/#stationInfo_290112
290113,,11η ΠΕΡΙΠΤΕΡΟ,11th PERIPTERO,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290113,http://telematics.oasa.gr/#stationInfo_290113
290114,,1η ΑΤΤΙΚΗΣ,1st ATTIKHS,ΑΤΤΙΚΗΣ ΟΔΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290114,http://telematics.oasa.gr/#stationInfo_290114
290115,,2η ΑΤΤΙΚΗΣ,2nd ATTIKHS,ΑΤΤΚΗΣ ΟΔΟΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290115,http://telematics.oasa.gr/#stationInfo_290115
290116,,11η ΠΕΡΙΠΤΕΡΟ,11th PERIPTERO,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290116,http://telematics.oasa.gr/#stationInfo_290116
290117,,9η ΑΓ. ΜΑΡΙΝΑΣ,9th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290117,http://telematics.oasa.gr/#stationInfo_290117
290118,,4η ΑΓ. ΜΑΡΙΝΑΣ,4th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290118,http://telematics.oasa.gr/#stationInfo_290118
290119,,3η ΑΓ. ΜΑΡΙΝΑΣ,3rd AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290119,http://telematics.oasa.gr/#stationInfo_290119
290120,,1η ΔΙΑΣΤ. ΑΓ. ΜΑΡΙΝΑΣ,1st DIAST. AG. MARINAS,ΛΕΩΦ.ΒΑΡΗΣ-ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290120,http://telematics.oasa.gr/#stationInfo_290120
290121,,10η ΑΜΠΕΛΩΝΑ,10th AMPELONA,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290121,http://telematics.oasa.gr/#stationInfo_290121
290122,,ΠΡΟΑΣΤΙΑΚΟΣ 1,PROASTIAKOS 1,ΕΜ.ΕΙΣ.ΕΞ.ΣΤ.ΚΟΡΩΠΙ ΠΡ.ΑΕ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290122,http://telematics.oasa.gr/#stationInfo_290122
290123,,ΠΡΟΑΣΤΙΑΚΟΣ 2,PROASTIAKOS 2,ΕΜ.ΕΙΣ.ΕΞ.ΣΤ.ΚΟΡΩΠΙ ΠΡ.ΑΕ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290123,http://telematics.oasa.gr/#stationInfo_290123
290124,,15η ΚΟΜΩΤΗΡΙΟ,15th KOMOTHRIO,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290124,http://telematics.oasa.gr/#stationInfo_290124
290125,,ΠΗΓΑΔΙ,PHGADI,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290125,http://telematics.oasa.gr/#stationInfo_290125
290126,,ΠΟΛΕΜΙΣΤΩΝ,POLEMISTON,ΚΙΤΣΙ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290126,http://telematics.oasa.gr/#stationInfo_290126
290127,,ΔΗΜΑ,DHMA,ΤΑΞΙΑΡΧΩΝ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290127,http://telematics.oasa.gr/#stationInfo_290127
290128,,2η ΑΤΤΙΚΗΣ,2nd ATTIKHS,ΑΤΤΙΚΗΣ ΟΔΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290128,http://telematics.oasa.gr/#stationInfo_290128
290129,,7η ΑΓ. ΜΑΡΙΝΑΣ,7th AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290129,http://telematics.oasa.gr/#stationInfo_290129
290130,,1η ΑΓ. ΜΑΡΙΝΑΣ,1st AG. MARINAS,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290130,http://telematics.oasa.gr/#stationInfo_290130
290131,,ΚΟΛΟΚΟΤΡΩΝΗ,KOLOKOTRONH,ΑΓ.ΔΗΜΗΤΡΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290131,http://telematics.oasa.gr/#stationInfo_290131
290132,,ΑΝΘΕΩΝ,ANTHEON,ΑΓ.ΔΗΜΗΤΡΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290132,http://telematics.oasa.gr/#stationInfo_290132
290133,,ΑΛΚΥΟΝΗΣ,ALKYONHS,ΑΓ.ΔΗΜΗΤΡΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290133,http://telematics.oasa.gr/#stationInfo_290133
290134,,ΕΙΡΗΝΗΣ,EIRHNHS,ΑΓ.ΔΗΜΗΤΡΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290134,http://telematics.oasa.gr/#stationInfo_290134
290135,,ΑΓ. ΔΗΜΗΤΡΙΟΣ,AG. DHMHTRIOS,ΑΓ.ΔΗΜΗΤΡΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290135,http://telematics.oasa.gr/#stationInfo_290135
290136,,ΙΡΙΔΟΣ,IRIDOS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290136,http://telematics.oasa.gr/#stationInfo_290136
290137,,ΚΕΚΡΟΠΟΣ,KEKROPOS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290137,http://telematics.oasa.gr/#stationInfo_290137
290138,,ΑΓ. ΜΑΡΙΝΑ,AG. MARINA,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290138,http://telematics.oasa.gr/#stationInfo_290138
290139,,ΚΑΠΕΤΑΝΙΣΣΑ,KAPETANISSA,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290139,http://telematics.oasa.gr/#stationInfo_290139
290140,,ΚΑΠΕΤΑΝΙΣΣΑ,KAPETANISSA,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΓ.ΜΑΡΙΝΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290140,http://telematics.oasa.gr/#stationInfo_290140
290141,,1η ΑΤΤΙΚΗΣ,1st ATTIKHS,ΑΤΤΙΚΗΣ ΟΔΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290141,http://telematics.oasa.gr/#stationInfo_290141
290142,,ΑΝΑΠΑΥΣΕΩΣ,ANAPAYSEOS,ΑΝΑΠΑΥΣΕΩΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290142,http://telematics.oasa.gr/#stationInfo_290142
290143,,ΒΑΛΤΕΤΣΙΟΥ,BALTETSIOY,ΑΝΑΠΑΥΣΕΩΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290143,http://telematics.oasa.gr/#stationInfo_290143
290144,,ΕΚΚΛΗΣΙΑ,EKKLHSIA,ΠΕΡΙΦΕΡ/ΚΗΣ ΟΔΟΥ ΚΟΡΟΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290144,http://telematics.oasa.gr/#stationInfo_290144
290145,,ΕΚΚΛΗΣΙΑ,EKKLHSIA,ΠΕΡΙΦΕΡ/ΚΗΣ ΟΔΟΥ ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290145,http://telematics.oasa.gr/#stationInfo_290145
290146,,ΒΑΛΤΕΤΣΙΟΥ,BALTETSIOY,ΑΝΑΠΑΥΣΕΩΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290146,http://telematics.oasa.gr/#stationInfo_290146
290149,,ΑΜΦΙΤΡΙΤΗΣ,AMFITRITHS,ΛΕΩΦ.ΒΑΡΗΣ-ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290149,http://telematics.oasa.gr/#stationInfo_290149
290150,4422.0,ΔΙΑΣΤΑΥΡΩΣΗ ΚΟΡΩΠΙΟΥ,DIASTAYROSH KOROPIOY,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΕΡΟΔ.ΣΠΑΤ.,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290150,http://telematics.oasa.gr/#stationInfo_290150
290151,4421.0,ΔΙΑΣΤΑΥΡΩΣΗ ΚΟΡΩΠΙΟΥ,DIASTAYROSH KOROPIOY,ΛΕΩΦ.ΚΟΡΩΠΙΟΥ-ΑΕΡΟΔ.ΣΠΑΤ.,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290151,http://telematics.oasa.gr/#stationInfo_290151
290152,,ΜΥΛΟΣ ΔΑΒΑΡΗ,MYLOS DABARH,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290152,http://telematics.oasa.gr/#stationInfo_290152
290153,,ΚΟΥΠΙ,KOYPI,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290153,http://telematics.oasa.gr/#stationInfo_290153
290154,,ΑΓ. ΡΑΦΑΗΛ,AG. RAFAHL,ΣΠΥΡΟΥ ΔΑΒΑΡΗ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290154,http://telematics.oasa.gr/#stationInfo_290154
290155,,ΑΓ. ΡΑΦΑΗΛ,AG. RAFAHL,ΣΠΥΡΟΥ ΔΑΒΑΡΗ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290155,http://telematics.oasa.gr/#stationInfo_290155
290156,,ΑΓ. ΔΗΜΗΤΡΙΟΣ,AG. DHMHTRIOS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290156,http://telematics.oasa.gr/#stationInfo_290156
290157,,ΛΟΜΒΑΡΔΑ,LOMBARDA,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290157,http://telematics.oasa.gr/#stationInfo_290157
290158,,ΡΙΜΠΑΣ,RIMPAS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΑΡΗΣ,290158,http://telematics.oasa.gr/#stationInfo_290158
290159,,ΡΙΜΠΑΣ,RIMPAS,ΛΕΩΦ.ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΑΡΗΣ,290159,http://telematics.oasa.gr/#stationInfo_290159
290160,,ΚΟΥΠΙ,KOYPI,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290160,http://telematics.oasa.gr/#stationInfo_290160
290161,,ΜΥΛΟΣ ΔΑΒΑΡΗ,MYLOS DABARH,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΟΡΩΠΙΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290161,http://telematics.oasa.gr/#stationInfo_290161
290162,,ΔΕΗ,DEH,ΑΤΤΙΚΗΣ ΟΔΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290162,http://telematics.oasa.gr/#stationInfo_290162
290163,,3η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,3rd L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290163,http://telematics.oasa.gr/#stationInfo_290163
290164,,4η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,4th L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290164,http://telematics.oasa.gr/#stationInfo_290164
290165,,5η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,5th L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290165,http://telematics.oasa.gr/#stationInfo_290165
290166,,6η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,6th L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290166,http://telematics.oasa.gr/#stationInfo_290166
290167,,6η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,6th L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290167,http://telematics.oasa.gr/#stationInfo_290167
290168,,5η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,5th L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290168,http://telematics.oasa.gr/#stationInfo_290168
290169,,4η Λ. ΜΑΡΚΟΠΟΥΛΟΥ,4th L. MARKOPOYLOY,ΛΕΩΦ.ΜΑΡΚΟΠΟΥΛΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290169,http://telematics.oasa.gr/#stationInfo_290169
290170,,1η ΗΦΑΙΣΤΟΥ,1st HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290170,http://telematics.oasa.gr/#stationInfo_290170
290171,,2η ΗΦΑΙΣΤΟΥ,2nd HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290171,http://telematics.oasa.gr/#stationInfo_290171
290172,,3η ΗΦΑΙΣΤΟΥ,3rd HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290172,http://telematics.oasa.gr/#stationInfo_290172
290173,,4η ΗΦΑΙΣΤΟΥ,4th HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290173,http://telematics.oasa.gr/#stationInfo_290173
290174,,5η ΗΦΑΙΣΤΟΥ,5th HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290174,http://telematics.oasa.gr/#stationInfo_290174
290175,,5η ΗΦΑΙΣΤΟΥ,5th HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290175,http://telematics.oasa.gr/#stationInfo_290175
290176,,4η ΗΦΑΙΣΤΟΥ,4th HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290176,http://telematics.oasa.gr/#stationInfo_290176
290177,,3η ΗΦΑΙΣΤΟΥ,3rd HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290177,http://telematics.oasa.gr/#stationInfo_290177
290178,,2η ΗΦΑΙΣΤΟΥ,2nd HFAISTOY,ΗΦΑΙΣΤΟΥ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290178,http://telematics.oasa.gr/#stationInfo_290178
290180,,ΘΕΜΙΣΤΟΚΛΕΟΥΣ,THEMISTOKLEOYS,ΛΟΥΜΠΑΡΔΑΣ,ΚΡΩΠΙΑΣ,Δ.  ΚΡΩΠΙΑΣ,290180,http://telematics.oasa.gr/#stationInfo_290180
